account_id,customer_id,branch_id,account_type,account_status,opened_date,current_balance
504114,106479,B008,SALARY,ACTIVE,2026-02-16,8094.82
504115,103399,B001,SAVINGS,ACTIVE,2019-02-18,50182.64
504116,107349,B014,SAVINGS,ACTIVE,2023-02-06,58880.81
504117,105922,B008,SAVINGS,ACTIVE,2024-12-21,21570.46
504118,108774,B005,CURRENT,ACTIVE,2023-01-03,19364.44
504119,100996,B015,SAVINGS,ACTIVE,2019-11-23,44627.34
504120,106791,B005,SAVINGS,ACTIVE,2023-11-09,30446.59
504121,102674,B017,SAVINGS,CLOSED,2024-02-10,9834.9
504122,102520,B002,SALARY,ACTIVE,2022-12-21,2855.01
504123,100095,B019,SAVINGS,ACTIVE,2022-06-11,21435.5
504124,106621,B005,SAVINGS,ACTIVE,2021-11-09,15185.36
504125,102573,B015,CURRENT,ACTIVE,2025-06-20,6898.01
504126,109276,B016,SAVINGS,ACTIVE,2022-01-24,86516.92
504127,104953,B019,SAVINGS,ACTIVE,2024-01-24,5875.15
504128,107232,B002,SAVINGS,ACTIVE,2019-06-08,11230.88
504129,104640,B015,SAVINGS,ACTIVE,2021-12-23,73797.69
504130,102681,B014,SAVINGS,ACTIVE,2022-01-23,70575.2
504131,106749,B015,SAVINGS,ACTIVE,2019-07-04,3447.61
504132,108997,B008,SAVINGS,ACTIVE,2020-03-26,23852.84
504133,106315,B020,SAVINGS,ACTIVE,2023-04-06,12150.08
504134,109250,B020,SAVINGS,ACTIVE,2023-11-06,205647.08
504135,103010,B007,CURRENT,CLOSED,2019-02-12,196465.45
504136,102369,B012,SAVINGS,ACTIVE,2022-08-13,12534.17
504137,101526,B008,SAVINGS,CLOSED,2025-08-21,13459.11
504138,103670,B016,SALARY,ACTIVE,2020-01-31,28998.46
504139,109495,B015,SALARY,ACTIVE,2023-03-14,85995.54
504140,101122,B016,SALARY,ACTIVE,2021-01-18,53188.12
504141,105958,B010,SALARY,ACTIVE,2019-10-06,8011.71
504142,109270,B009,SAVINGS,ACTIVE,2019-10-07,88554.19
504143,105521,B005,CURRENT,ACTIVE,2023-11-18,18690.5
504144,105780,B002,SAVINGS,ACTIVE,2021-11-22,6890.63
504145,107458,B009,SAVINGS,ACTIVE,2023-09-13,151272.99
504146,103250,B003,SAVINGS,ACTIVE,2025-03-28,112025.49
504147,106207,B005,SALARY,ACTIVE,2019-02-04,7787.63
504148,102725,B009,SAVINGS,ACTIVE,2025-09-05,58050.41
504149,109025,B020,SAVINGS,ACTIVE,2020-05-10,112684.87
504150,105659,B013,SAVINGS,ACTIVE,2024-08-04,82807.14
504151,104035,B020,SALARY,BLOCKED,2026-01-24,13928.16
504152,109691,B011,CURRENT,ACTIVE,2025-01-21,8600.42
504153,104955,B018,SAVINGS,ACTIVE,2024-12-02,16010.05
504154,104646,B016,SAVINGS,ACTIVE,2026-05-02,13740.36
504155,102452,B009,SAVINGS,ACTIVE,2024-10-13,1292.65
504156,109808,B018,SAVINGS,ACTIVE,2023-12-26,41257.66
504157,106613,B012,SALARY,ACTIVE,2021-05-24,6557.28
504158,107417,B005,SAVINGS,ACTIVE,2019-05-08,17736.03
504159,108990,B016,SAVINGS,ACTIVE,2021-11-15,67192.43
504160,107046,B008,SAVINGS,ACTIVE,2020-10-22,72450.16
504161,109564,B001,SAVINGS,ACTIVE,2022-06-22,59042.75
504162,101535,B007,SAVINGS,ACTIVE,2021-11-17,75051.05
504163,104687,B010,SALARY,CLOSED,2019-10-24,70999.08
504164,101952,B004,CURRENT,ACTIVE,2021-02-16,86125.09
504165,103133,B009,SAVINGS,ACTIVE,2025-02-16,20878.68
504166,107389,B012,SALARY,ACTIVE,2020-10-23,20777.33
504167,105488,B002,SAVINGS,ACTIVE,2021-01-25,4102.36
504168,101654,B003,SAVINGS,ACTIVE,2023-05-19,20846.4
504169,107050,B017,SAVINGS,ACTIVE,2023-10-17,4502.47
504170,105504,B001,SAVINGS,ACTIVE,2019-02-22,9167.55
504171,103602,B009,SAVINGS,ACTIVE,2022-10-05,147808.89
504172,105128,B002,SAVINGS,ACTIVE,2021-01-15,8452.6
504173,107798,B019,SAVINGS,ACTIVE,2023-08-05,39472.1
504174,107242,B016,SAVINGS,ACTIVE,2021-09-19,3707.33
504175,101893,B005,CURRENT,ACTIVE,2023-07-10,136884.36
504176,105507,B012,SAVINGS,ACTIVE,2023-07-14,132147.56
504177,103705,B010,SALARY,ACTIVE,2020-11-30,4716.17
504178,102182,B019,SAVINGS,ACTIVE,2019-09-22,92905.66
504179,109520,B019,SAVINGS,ACTIVE,2020-07-15,12076.33
504180,107810,B019,SAVINGS,ACTIVE,2020-09-04,7908.6
504181,108761,B018,CURRENT,ACTIVE,2020-12-25,17242.43
504182,107845,B015,SAVINGS,ACTIVE,2026-01-04,23492.57
504183,107935,B011,SAVINGS,ACTIVE,2021-01-12,122692.27
504184,100396,B018,SAVINGS,ACTIVE,2020-09-05,19591.34
504185,109942,B008,SAVINGS,BLOCKED,2026-05-13,47260.45
504186,105421,B003,SAVINGS,ACTIVE,2024-03-31,34235.66
504187,103207,B008,SALARY,ACTIVE,2021-03-22,12819.64
504188,100819,B017,SALARY,ACTIVE,2025-01-07,8495.14
504189,100162,B010,CURRENT,ACTIVE,2020-01-09,73545.62
504190,101162,B014,SAVINGS,ACTIVE,2024-06-13,370324.48
504191,103218,B005,SAVINGS,ACTIVE,2024-04-22,18616.84
504192,100567,B018,SAVINGS,ACTIVE,2020-08-27,9206.01
504193,102559,B019,SAVINGS,ACTIVE,2020-07-05,23203.63
504194,107596,B006,SAVINGS,ACTIVE,2019-11-08,88255.65
504195,103361,B014,SAVINGS,ACTIVE,2020-12-13,16169.35
504196,105672,B016,SAVINGS,ACTIVE,2025-11-24,9289.55
504197,107292,B009,SALARY,ACTIVE,2022-05-16,18632.1
504198,105063,B002,SAVINGS,ACTIVE,2020-05-12,22915.06
504199,104942,B018,SAVINGS,ACTIVE,2022-04-13,23566.26
504200,102130,B015,SALARY,ACTIVE,2019-01-02,88005.65
504201,102100,B003,SALARY,ACTIVE,2020-01-26,62760.02
504202,100229,B004,SAVINGS,ACTIVE,2019-03-31,30850.91
504203,100220,B012,CURRENT,BLOCKED,2019-05-14,3695.92
504204,102230,B020,SAVINGS,ACTIVE,2025-11-14,2174.45
504205,100712,B015,SAVINGS,ACTIVE,2020-11-07,23127.47
504206,103199,B020,SAVINGS,ACTIVE,2025-04-22,24967.96
504207,100068,B015,SAVINGS,ACTIVE,2020-05-06,62891.15
504208,108644,B009,SAVINGS,ACTIVE,2019-10-10,187742.27
504209,106811,B019,SAVINGS,ACTIVE,2020-05-29,19773.11
504210,101470,B019,SAVINGS,ACTIVE,2026-04-15,13736.63
504211,101756,B014,SAVINGS,ACTIVE,2026-04-15,5737.07
504212,102099,B006,SAVINGS,ACTIVE,2020-08-19,97489.53
504213,101896,B007,SALARY,ACTIVE,2024-04-30,15569.87
504214,101380,B013,SAVINGS,ACTIVE,2022-12-11,21834.87
504215,102289,B008,CURRENT,ACTIVE,2025-07-03,59783.39
504216,107826,B018,CURRENT,ACTIVE,2024-04-26,6725.74
504217,105474,B004,SAVINGS,CLOSED,2025-08-15,9226.0
504218,101442,B017,SALARY,ACTIVE,2022-09-18,14926.9
504219,101699,B017,SAVINGS,ACTIVE,2019-06-24,7362.9
504220,101010,B008,SALARY,ACTIVE,2022-12-24,5055.47
504221,108347,B014,SAVINGS,ACTIVE,2026-02-21,32351.29
504222,105101,B004,SAVINGS,ACTIVE,2025-05-19,41817.65
504223,104588,B010,SAVINGS,ACTIVE,2019-12-09,49843.98
504224,105064,B006,SAVINGS,ACTIVE,2022-12-08,83704.93
504225,104728,B006,SALARY,ACTIVE,2020-06-24,93562.42
504226,104437,B001,SALARY,ACTIVE,2021-01-08,21943.53
504227,104147,B007,SAVINGS,ACTIVE,2023-04-19,36067.46
504228,108552,B007,SAVINGS,ACTIVE,2025-08-07,62874.87
504229,108211,B007,SAVINGS,ACTIVE,2023-02-05,32426.59
504230,105568,B015,SAVINGS,ACTIVE,2025-08-02,79858.62
504231,108085,B020,SAVINGS,ACTIVE,2025-07-28,10476.9
504232,100238,B010,SAVINGS,ACTIVE,2020-02-27,31967.08
504233,107196,B012,SALARY,ACTIVE,2019-07-07,211164.0
504234,103162,B003,SAVINGS,ACTIVE,2019-05-31,10746.34
504235,101066,B007,SALARY,ACTIVE,2024-10-11,9974.84
504236,107753,B007,SAVINGS,ACTIVE,2026-01-10,21398.01
504237,108221,B007,SAVINGS,ACTIVE,2023-03-15,53983.38
504238,101414,B006,SAVINGS,ACTIVE,2020-09-29,2407.65
504239,105832,B005,CURRENT,ACTIVE,2022-08-18,5331.52
504240,108460,B012,SALARY,ACTIVE,2024-10-31,202135.22
504241,106569,B012,SAVINGS,ACTIVE,2019-08-03,159525.21
504242,105145,B002,SAVINGS,ACTIVE,2025-07-08,59149.6
504243,102564,B003,SAVINGS,ACTIVE,2020-08-07,71507.23
504244,103296,B015,SAVINGS,ACTIVE,2023-10-23,22109.66
504245,108485,B003,SAVINGS,ACTIVE,2022-05-24,23530.23
504246,102201,B003,SAVINGS,CLOSED,2019-01-12,20757.13
504247,101016,B010,SAVINGS,ACTIVE,2020-07-09,10027.8
504248,103222,B020,SALARY,ACTIVE,2019-03-01,7504.3
504249,103539,B001,SAVINGS,ACTIVE,2024-12-09,38262.67
504250,100541,B016,CURRENT,ACTIVE,2021-11-14,8114.64
504251,105261,B020,SAVINGS,ACTIVE,2022-01-19,15425.84
504252,105587,B008,SALARY,ACTIVE,2021-01-22,30188.13
504253,109016,B005,SAVINGS,ACTIVE,2021-03-19,6175.2
504254,102562,B004,SALARY,ACTIVE,2019-08-13,138337.61
504255,102895,B020,SAVINGS,ACTIVE,2019-05-10,12678.41
504256,108749,B013,SAVINGS,ACTIVE,2019-07-14,29080.11
504257,104352,B016,SAVINGS,ACTIVE,2025-10-20,45000.33
504258,101427,B020,SAVINGS,ACTIVE,2023-07-12,110968.21
504259,105806,B010,SAVINGS,ACTIVE,2022-10-30,100560.61
504260,104641,B010,SAVINGS,ACTIVE,2023-07-10,84036.95
504261,105481,B020,SAVINGS,ACTIVE,2019-03-09,9950.45
504262,107243,B011,SAVINGS,ACTIVE,2024-01-21,13349.48
504263,109193,B010,SALARY,BLOCKED,2026-01-23,7337.75
504264,107526,B008,SAVINGS,ACTIVE,2026-04-23,50158.59
504265,107801,B020,SAVINGS,ACTIVE,2023-01-30,12934.12
504266,102209,B012,SALARY,CLOSED,2019-01-15,5801.04
504267,108810,B020,SAVINGS,ACTIVE,2023-12-27,4308.1
504268,109520,B020,SAVINGS,ACTIVE,2022-02-27,111365.64
504269,101090,B016,SALARY,ACTIVE,2019-11-24,1659.13
504270,109488,B010,SAVINGS,ACTIVE,2023-03-25,311097.59
504271,103988,B001,SAVINGS,ACTIVE,2024-10-06,80122.88
504272,104156,B002,SAVINGS,ACTIVE,2021-05-02,10407.05
504273,106198,B020,SAVINGS,ACTIVE,2026-02-26,19416.05
504274,104590,B011,SAVINGS,ACTIVE,2025-05-07,29887.36
504275,104789,B012,SAVINGS,ACTIVE,2023-05-07,27221.07
504276,103343,B016,SAVINGS,ACTIVE,2019-08-21,18073.28
504277,103435,B010,SAVINGS,ACTIVE,2022-06-29,21900.59
504278,103961,B019,SAVINGS,ACTIVE,2025-12-17,115515.61
504279,105978,B018,SAVINGS,ACTIVE,2022-09-15,100111.47
504280,107909,B015,SAVINGS,ACTIVE,2024-06-20,86606.84
504281,101390,B011,SAVINGS,ACTIVE,2025-01-21,77001.93
504282,105100,B017,SAVINGS,ACTIVE,2020-09-09,10341.78
504283,104931,B016,SALARY,ACTIVE,2022-09-02,11041.88
504284,108945,B010,SAVINGS,ACTIVE,2020-11-24,22883.82
504285,101155,B017,SAVINGS,ACTIVE,2022-10-21,23778.49
504286,104108,B002,SAVINGS,ACTIVE,2019-01-19,13144.19
504287,102992,B015,SAVINGS,ACTIVE,2019-07-08,49819.63
504288,106936,B002,SAVINGS,ACTIVE,2025-10-14,56147.29
504289,101141,B004,SAVINGS,ACTIVE,2024-08-18,6719.88
504290,107344,B004,SAVINGS,ACTIVE,2021-12-07,80811.18
504291,109790,B018,SAVINGS,ACTIVE,2022-07-17,29464.65
504292,103345,B009,CURRENT,ACTIVE,2020-12-12,48704.76
504293,103132,B009,SAVINGS,ACTIVE,2019-02-04,97727.83
504294,109116,B017,SALARY,ACTIVE,2025-08-11,70089.53
504295,102511,B009,SAVINGS,ACTIVE,2020-11-19,54132.78
504296,105091,B010,SALARY,ACTIVE,2021-11-25,82565.73
504297,101300,B003,SAVINGS,ACTIVE,2020-09-20,17719.7
504298,105072,B007,SAVINGS,ACTIVE,2022-07-02,79885.91
504299,108182,B012,SALARY,ACTIVE,2020-07-18,8826.3
504300,100498,B009,SAVINGS,ACTIVE,2020-04-29,16767.38
504301,107534,B019,SAVINGS,ACTIVE,2024-11-08,3701.24
504302,108497,B020,SAVINGS,ACTIVE,2025-03-26,121935.01
504303,101260,B001,SALARY,ACTIVE,2019-08-30,22238.09
504304,106103,B009,SAVINGS,ACTIVE,2020-07-24,14208.11
504305,105916,B019,SAVINGS,BLOCKED,2024-08-10,32225.1
504306,102293,B014,SAVINGS,ACTIVE,2022-08-28,29515.98
504307,100387,B015,SALARY,ACTIVE,2023-08-03,2777.72
504308,103148,B020,SAVINGS,ACTIVE,2025-06-14,36738.71
504309,105764,B013,SAVINGS,ACTIVE,2024-12-18,127071.14
504310,103670,B014,SAVINGS,ACTIVE,2024-04-11,36331.87
504311,100535,B013,SAVINGS,ACTIVE,2019-02-08,16634.34
504312,108345,B012,SAVINGS,ACTIVE,2024-10-08,21728.18
504313,107612,B020,SAVINGS,ACTIVE,2026-02-15,30429.92
504314,108060,B011,SAVINGS,ACTIVE,2022-11-20,53767.93
504315,108787,B003,CURRENT,ACTIVE,2023-05-05,35997.68
504316,105407,B014,SAVINGS,ACTIVE,2022-01-17,6185.44
504317,104609,B019,SALARY,ACTIVE,2022-09-28,25202.25
504318,107846,B012,SALARY,ACTIVE,2025-08-01,71997.79
504319,109006,B005,SAVINGS,ACTIVE,2020-09-12,33477.67
504320,105675,B014,SALARY,ACTIVE,2021-06-12,4649.5
504321,101755,B013,SAVINGS,ACTIVE,2025-07-23,19593.63
504322,101483,B012,SAVINGS,ACTIVE,2021-10-22,11780.3
504323,107872,B013,SALARY,ACTIVE,2023-09-29,26192.05
504324,102217,B020,SAVINGS,ACTIVE,2023-10-29,35522.71
504325,104728,B012,SALARY,ACTIVE,2022-09-27,21485.9
504326,103242,B018,SAVINGS,ACTIVE,2020-11-19,16151.54
504327,108011,B018,SALARY,ACTIVE,2021-03-29,120635.53
504328,102276,B002,SALARY,ACTIVE,2023-02-24,14797.42
504329,104893,B004,SAVINGS,ACTIVE,2025-03-04,26426.45
504330,108998,B017,SAVINGS,CLOSED,2023-06-04,3705.01
504331,104720,B012,SAVINGS,ACTIVE,2022-02-14,80082.88
504332,101953,B004,SAVINGS,ACTIVE,2022-10-16,17968.25
504333,103189,B015,SAVINGS,ACTIVE,2023-04-21,10938.46
504334,100965,B006,SAVINGS,CLOSED,2023-03-20,5823.59
504335,108234,B009,SAVINGS,ACTIVE,2025-07-12,22147.6
504336,108352,B005,SAVINGS,ACTIVE,2024-07-19,121457.7
504337,109831,B010,SAVINGS,ACTIVE,2022-07-25,60814.2
504338,101410,B008,SALARY,ACTIVE,2022-10-22,21382.3
504339,102563,B010,CURRENT,ACTIVE,2019-09-09,13632.28
504340,100046,B008,SAVINGS,ACTIVE,2022-05-15,124391.29
504341,104824,B003,SAVINGS,ACTIVE,2024-05-19,10420.86
504342,106790,B019,SAVINGS,ACTIVE,2025-11-13,32085.89
504343,102914,B003,SAVINGS,ACTIVE,2025-06-30,23071.53
504344,101504,B011,SALARY,ACTIVE,2020-09-23,150960.88
504345,101033,B015,CURRENT,ACTIVE,2022-03-21,22934.48
504346,103973,B007,SALARY,ACTIVE,2019-07-04,367256.84
504347,107933,B012,SAVINGS,ACTIVE,2026-03-14,36632.51
504348,103249,B012,SAVINGS,ACTIVE,2020-08-03,6567.68
504349,106654,B017,SAVINGS,ACTIVE,2022-11-18,83270.79
504350,109622,B011,CURRENT,ACTIVE,2025-04-20,139962.62
504351,100750,B008,SAVINGS,ACTIVE,2021-12-03,34330.82
504352,100986,B020,SAVINGS,ACTIVE,2020-11-26,70098.16
504353,107375,B014,SAVINGS,ACTIVE,2021-04-08,263969.01
504354,100573,B005,SAVINGS,ACTIVE,2020-11-07,55915.2
504355,104775,B005,SALARY,ACTIVE,2024-10-10,4880.62
504356,107777,B016,SAVINGS,ACTIVE,2021-07-23,9429.96
504357,107727,B009,SAVINGS,ACTIVE,2023-10-30,26874.26
504358,103333,B002,SAVINGS,ACTIVE,2024-05-10,20767.43
504359,101138,B015,SAVINGS,ACTIVE,2024-08-05,11080.15
504360,105629,B008,SAVINGS,ACTIVE,2019-12-21,105996.79
504361,103780,B004,SALARY,ACTIVE,2022-05-28,18657.16
504362,100100,B009,SAVINGS,ACTIVE,2024-01-13,276490.54
504363,108671,B018,SALARY,ACTIVE,2026-03-07,19820.49
504364,109893,B019,SAVINGS,ACTIVE,2019-12-15,58228.58
504365,100292,B012,SAVINGS,ACTIVE,2025-11-25,165942.62
504366,106518,B003,CURRENT,ACTIVE,2019-09-27,64983.41
504367,102594,B009,SAVINGS,ACTIVE,2025-10-17,44708.44
504368,106557,B010,SAVINGS,ACTIVE,2021-12-05,82668.97
504369,101025,B012,CURRENT,ACTIVE,2022-03-10,93377.8
504370,107498,B006,SAVINGS,ACTIVE,2026-03-16,44024.39
504371,101011,B006,SALARY,ACTIVE,2023-10-07,47639.44
504372,103633,B001,SALARY,ACTIVE,2019-12-10,89063.52
504373,103250,B002,SAVINGS,ACTIVE,2023-06-29,23417.08
504374,104017,B002,SALARY,ACTIVE,2020-04-05,11070.55
504375,104709,B005,SAVINGS,ACTIVE,2023-05-25,233014.64
504376,104377,B008,SAVINGS,ACTIVE,2022-10-20,27450.47
504377,101920,B019,SAVINGS,ACTIVE,2023-05-04,10404.88
504378,107938,B016,SALARY,ACTIVE,2024-04-11,47434.68
504379,109616,B004,SAVINGS,ACTIVE,2025-02-21,4337.14
504380,100839,B020,SAVINGS,ACTIVE,2019-05-29,52300.84
504381,105840,B012,SAVINGS,ACTIVE,2021-03-22,20944.84
504382,102888,B010,SAVINGS,ACTIVE,2020-08-21,3180.4
504383,109530,B015,SAVINGS,ACTIVE,2020-05-13,29173.22
504384,107811,B020,SAVINGS,ACTIVE,2025-03-27,9669.2
504385,106383,B013,SAVINGS,ACTIVE,2019-11-15,34568.23
504386,100688,B001,SAVINGS,ACTIVE,2023-04-16,19220.1
504387,107981,B008,SAVINGS,BLOCKED,2024-07-31,10052.23
504388,109482,B001,SAVINGS,ACTIVE,2019-02-10,46245.71
504389,109350,B007,SAVINGS,ACTIVE,2020-08-29,5281.08
504390,105528,B008,SAVINGS,ACTIVE,2024-11-05,10572.14
504391,106225,B016,CURRENT,ACTIVE,2022-04-26,29375.71
504392,101220,B007,SALARY,ACTIVE,2019-08-30,25665.63
504393,100554,B004,SAVINGS,ACTIVE,2020-09-30,15627.98
504394,101969,B006,CURRENT,ACTIVE,2023-10-21,10261.18
504395,103409,B014,SALARY,ACTIVE,2023-10-04,9982.68
504396,102058,B018,SALARY,ACTIVE,2022-10-29,52619.56
504397,104792,B008,SAVINGS,ACTIVE,2026-04-30,31939.98
504398,101863,B012,SAVINGS,ACTIVE,2023-10-10,77177.6
504399,108135,B020,SAVINGS,ACTIVE,2026-04-26,5641.47
504400,105191,B008,SAVINGS,ACTIVE,2023-08-09,53452.09
504401,101047,B006,SALARY,ACTIVE,2025-08-16,26217.2
504402,108090,B001,SALARY,ACTIVE,2022-06-11,19234.89
504403,100346,B011,SALARY,ACTIVE,2024-03-10,30911.34
504404,101628,B001,SAVINGS,ACTIVE,2023-10-29,34134.52
504405,106670,B005,CURRENT,ACTIVE,2025-12-10,27782.56
504406,100504,B003,SAVINGS,ACTIVE,2024-11-22,7292.47
504407,102535,B003,CURRENT,ACTIVE,2023-08-15,12664.65
504408,100342,B006,SAVINGS,ACTIVE,2024-01-21,37376.3
504409,100476,B008,SALARY,ACTIVE,2022-03-05,29627.89
504410,101253,B001,SAVINGS,ACTIVE,2020-05-15,10981.64
504411,101368,B014,SAVINGS,ACTIVE,2019-03-28,70602.88
504412,102016,B004,SALARY,ACTIVE,2025-07-26,28020.62
504413,108743,B013,SALARY,ACTIVE,2019-08-24,40927.57
504414,104098,B002,SAVINGS,ACTIVE,2024-09-24,129699.12
504415,100180,B005,SAVINGS,ACTIVE,2026-02-01,38062.23
504416,107424,B018,SAVINGS,ACTIVE,2020-03-22,17063.21
504417,100724,B012,SALARY,ACTIVE,2022-09-07,3846.72
504418,100244,B012,SAVINGS,ACTIVE,2019-03-13,7197.65
504419,106541,B011,SAVINGS,ACTIVE,2025-10-20,6145.8
504420,102829,B009,SAVINGS,ACTIVE,2019-02-19,4821.79
504421,109250,B001,SAVINGS,ACTIVE,2022-02-28,24727.52
504422,100257,B007,SAVINGS,ACTIVE,2020-06-14,2104.15
504423,102682,B020,SAVINGS,ACTIVE,2021-09-13,22124.26
504424,109916,B018,SALARY,ACTIVE,2023-09-02,25691.81
504425,107403,B016,SAVINGS,ACTIVE,2025-11-02,34674.19
504426,106936,B008,SAVINGS,ACTIVE,2019-07-08,48017.57
504427,100813,B008,SAVINGS,ACTIVE,2020-12-13,38538.02
504428,101990,B009,SAVINGS,ACTIVE,2023-06-11,52210.63
504429,105919,B009,SALARY,ACTIVE,2022-11-22,10554.2
504430,101020,B002,SAVINGS,CLOSED,2023-08-11,14048.09
504431,107277,B005,SAVINGS,ACTIVE,2020-12-03,686671.19
504432,102831,B017,CURRENT,ACTIVE,2019-09-13,73079.06
504433,104896,B007,CURRENT,ACTIVE,2024-03-27,83363.5
504434,107364,B006,SAVINGS,ACTIVE,2020-09-19,4735.5
504435,100518,B001,SAVINGS,ACTIVE,2024-10-17,98761.52
504436,109975,B014,SALARY,ACTIVE,2024-03-24,3327.41
504437,108715,B014,SAVINGS,ACTIVE,2023-05-20,3981.81
504438,102660,B002,SAVINGS,ACTIVE,2021-08-17,66350.71
504439,102696,B012,SALARY,ACTIVE,2025-10-11,149777.38
504440,108119,B007,CURRENT,BLOCKED,2021-04-05,6897.19
504441,106836,B008,SAVINGS,ACTIVE,2019-07-22,7248.78
504442,108310,B003,SAVINGS,ACTIVE,2023-07-10,14670.5
504443,105361,B019,SAVINGS,ACTIVE,2024-09-02,1691.41
504444,106767,B015,CURRENT,ACTIVE,2020-06-05,33106.46
504445,109794,B001,SALARY,ACTIVE,2025-03-04,48092.75
504446,105138,B015,SAVINGS,ACTIVE,2021-07-19,12016.48
504447,104125,B009,SALARY,ACTIVE,2019-06-05,2056.77
504448,109285,B015,SAVINGS,ACTIVE,2020-05-30,11490.37
504449,108402,B019,SAVINGS,ACTIVE,2026-03-28,114780.15
504450,106569,B005,SAVINGS,ACTIVE,2024-06-29,63964.78
504451,103941,B007,CURRENT,ACTIVE,2024-09-13,25258.41
504452,105206,B013,SAVINGS,ACTIVE,2019-01-26,23570.36
504453,106965,B010,SALARY,ACTIVE,2024-08-12,18168.9
504454,106106,B002,SAVINGS,ACTIVE,2022-07-03,67191.06
504455,104566,B001,SALARY,ACTIVE,2022-02-22,60842.47
504456,107727,B004,CURRENT,ACTIVE,2025-11-12,5865.48
504457,106048,B008,SALARY,ACTIVE,2020-08-08,19589.6
504458,101315,B020,SALARY,ACTIVE,2023-12-19,16085.14
504459,101518,B007,SAVINGS,ACTIVE,2020-11-24,93102.47
504460,108330,B011,CURRENT,CLOSED,2022-10-05,88308.19
504461,105343,B016,SAVINGS,ACTIVE,2024-04-08,11061.49
504462,108486,B013,SALARY,ACTIVE,2020-08-10,47250.71
504463,104467,B010,CURRENT,ACTIVE,2024-06-09,55697.81
504464,103522,B002,SAVINGS,ACTIVE,2023-02-15,23978.48
504465,102692,B018,SALARY,CLOSED,2019-02-14,28005.45
504466,100646,B005,SAVINGS,ACTIVE,2020-08-02,118522.79
504467,106608,B018,SAVINGS,ACTIVE,2025-04-09,15276.52
504468,107791,B019,SAVINGS,ACTIVE,2025-06-21,101847.41
504469,107397,B016,SAVINGS,ACTIVE,2026-02-27,89163.18
504470,108753,B002,SALARY,ACTIVE,2025-06-23,34893.39
504471,108188,B014,SALARY,BLOCKED,2024-06-05,10881.81
504472,105786,B011,SAVINGS,ACTIVE,2024-05-07,46978.09
504473,101091,B013,SAVINGS,ACTIVE,2023-04-19,36769.69
504474,107481,B017,SAVINGS,ACTIVE,2019-03-27,4267.09
504475,105933,B014,SALARY,ACTIVE,2023-03-04,51670.94
504476,107640,B018,SAVINGS,CLOSED,2026-04-24,12883.46
504477,105755,B012,SAVINGS,ACTIVE,2019-08-31,46154.51
504478,102901,B006,SALARY,ACTIVE,2023-05-09,120136.6
504479,102283,B012,SAVINGS,ACTIVE,2019-08-25,3528.85
504480,101132,B002,CURRENT,ACTIVE,2025-10-25,8223.9
504481,103770,B009,SAVINGS,ACTIVE,2023-04-22,6998.71
504482,108786,B006,SAVINGS,ACTIVE,2024-01-28,8992.7
504483,101852,B020,SAVINGS,BLOCKED,2022-11-14,30784.11
504484,102505,B012,SAVINGS,ACTIVE,2020-05-27,16561.84
504485,101787,B001,CURRENT,ACTIVE,2024-01-31,4824.35
504486,104339,B013,SALARY,ACTIVE,2020-08-24,4346.33
504487,101519,B007,SAVINGS,ACTIVE,2022-08-26,1769.37
504488,108752,B014,SAVINGS,ACTIVE,2020-02-22,51694.14
504489,108899,B004,SALARY,ACTIVE,2021-08-27,11979.74
504490,103206,B007,SAVINGS,ACTIVE,2023-03-17,6388.78
504491,100911,B012,SAVINGS,ACTIVE,2026-02-13,11458.53
504492,104165,B011,SAVINGS,ACTIVE,2020-08-18,25423.35
504493,100307,B009,SAVINGS,BLOCKED,2022-03-27,13581.41
504494,100289,B007,SALARY,ACTIVE,2019-05-08,67283.55
504495,104888,B015,SAVINGS,ACTIVE,2025-10-13,37318.22
504496,100765,B018,SAVINGS,ACTIVE,2026-03-02,18493.76
504497,104875,B005,SAVINGS,ACTIVE,2023-02-05,7216.21
504498,106600,B001,CURRENT,ACTIVE,2023-09-29,84185.84
504499,103494,B017,SAVINGS,ACTIVE,2025-10-01,55305.51
504500,109452,B007,SAVINGS,ACTIVE,2022-12-12,2730.9
504501,106713,B011,SAVINGS,ACTIVE,2023-12-28,66813.03
504502,101217,B016,SAVINGS,ACTIVE,2020-04-26,47026.58
504503,109904,B005,SAVINGS,ACTIVE,2023-10-31,43141.16
504504,109098,B020,SAVINGS,BLOCKED,2025-05-19,56685.75
504505,102357,B001,SAVINGS,ACTIVE,2025-01-04,35058.71
504506,101136,B008,SALARY,ACTIVE,2023-11-12,135398.82
504507,104374,B002,SALARY,ACTIVE,2020-06-23,20448.61
504508,108825,B007,SAVINGS,ACTIVE,2026-01-31,935.19
504509,106377,B009,SAVINGS,ACTIVE,2019-10-05,44547.12
504510,108886,B015,SAVINGS,ACTIVE,2021-03-22,76469.25
504511,108389,B016,SAVINGS,ACTIVE,2024-02-10,26356.75
504512,100307,B018,SAVINGS,ACTIVE,2024-04-20,13420.36
504513,106973,B002,SAVINGS,ACTIVE,2024-10-17,80199.64
504514,103464,B011,SAVINGS,ACTIVE,2019-02-02,34668.39
504515,109885,B006,SALARY,ACTIVE,2023-03-08,2939.0
504516,102151,B017,SAVINGS,ACTIVE,2024-02-13,17953.42
504517,106487,B003,CURRENT,CLOSED,2026-02-01,6621.18
504518,109835,B018,SAVINGS,ACTIVE,2019-06-09,28297.21
