customer_id,customer_name,customer_segment,city,state,date_of_birth,onboarding_date,customer_status
103401,Customer_03401,RETAIL,Kolkata,West Bengal,2011-11-10,2022-09-10,ACTIVE
103402,Customer_03402,RETAIL,Ahmedabad,Gujarat,1994-09-12,2021-01-21,ACTIVE
103403,Customer_03403,RETAIL,Pune,Maharashtra,1997-09-10,2020-08-25,ACTIVE
103404,Customer_03404,PREMIUM,Ahmedabad,Gujarat,1982-05-27,2025-01-01,ACTIVE
103405,Customer_03405,BUSINESS,Bangalore,Karnataka,2017-08-13,2024-02-27,ACTIVE
103406,Customer_03406,PREMIUM,Delhi,Delhi,1983-04-22,2023-07-01,ACTIVE
103407,Customer_03407,RETAIL,Delhi,Delhi,2017-01-17,2022-12-01,ACTIVE
103408,Customer_03408,PREMIUM,Hyderabad,Telangana,2006-01-16,2023-06-02,ACTIVE
103409,Customer_03409,PREMIUM,Hyderabad,Telangana,2016-11-22,2025-07-22,INACTIVE
103410,Customer_03410,PREMIUM,Bangalore,Karnataka,1994-05-23,2021-03-30,ACTIVE
103411,Customer_03411,PREMIUM,Mumbai,Maharashtra,2015-12-13,2023-04-12,ACTIVE
103412,Customer_03412,RETAIL,Ahmedabad,Gujarat,1996-08-30,2021-08-01,ACTIVE
103413,Customer_03413,RETAIL,Pune,Maharashtra,1993-07-17,2020-09-08,ACTIVE
103414,Customer_03414,RETAIL,Mumbai,Maharashtra,1993-01-02,2024-07-20,ACTIVE
103415,Customer_03415,RETAIL,Chennai,Tamil Nadu,2018-04-05,2024-08-18,ACTIVE
103416,Customer_03416,PREMIUM,Bangalore,Karnataka,1998-04-14,2025-08-06,ACTIVE
103417,Customer_03417,BUSINESS,Chennai,Tamil Nadu,1998-10-26,2020-02-21,ACTIVE
103418,Customer_03418,PREMIUM,Ahmedabad,Gujarat,2005-08-05,2021-03-01,ACTIVE
103419,Customer_03419,RETAIL,Mumbai,Maharashtra,2001-12-28,2023-10-10,ACTIVE
103420,Customer_03420,RETAIL,Delhi,Delhi,2001-05-22,2025-05-03,ACTIVE
103421,Customer_03421,RETAIL,Chennai,Tamil Nadu,1994-09-24,2026-03-06,ACTIVE
103422,Customer_03422,PREMIUM,Kolkata,West Bengal,1985-11-28,2025-03-06,ACTIVE
103423,Customer_03423,PREMIUM,Chennai,Tamil Nadu,2020-01-04,2025-12-11,ACTIVE
103424,Customer_03424,BUSINESS,Bangalore,Karnataka,1999-05-05,2025-05-09,ACTIVE
103425,Customer_03425,RETAIL,Chennai,Tamil Nadu,2019-02-03,2022-01-27,ACTIVE
103426,Customer_03426,RETAIL,Ahmedabad,Gujarat,1998-01-30,2023-10-28,ACTIVE
103427,Customer_03427,PREMIUM,Bangalore,Karnataka,2003-10-13,2024-03-04,ACTIVE
103428,Customer_03428,RETAIL,Ahmedabad,Gujarat,2001-07-30,2022-04-24,ACTIVE
103429,Customer_03429,BUSINESS,Kolkata,West Bengal,2018-10-29,2025-10-26,ACTIVE
103430,Customer_03430,RETAIL,Delhi,Delhi,1983-09-17,2025-01-24,ACTIVE
103431,Customer_03431,RETAIL,Pune,Maharashtra,2000-06-01,2023-05-25,ACTIVE
103432,Customer_03432,RETAIL,Kolkata,West Bengal,1985-06-20,2023-02-25,ACTIVE
103433,Customer_03433,PREMIUM,Pune,Maharashtra,2014-10-24,2025-03-17,ACTIVE
103434,Customer_03434,RETAIL,Delhi,Delhi,2000-12-09,2021-06-16,INACTIVE
103435,Customer_03435,PREMIUM,Pune,Maharashtra,2017-01-26,2021-06-08,ACTIVE
103436,Customer_03436,PREMIUM,Chennai,Tamil Nadu,1990-06-23,2022-08-23,ACTIVE
103437,Customer_03437,RETAIL,Delhi,Delhi,1985-11-08,2020-11-02,INACTIVE
103438,Customer_03438,PREMIUM,Hyderabad,Telangana,2004-12-30,2023-01-03,ACTIVE
103439,Customer_03439,BUSINESS,Ahmedabad,Gujarat,1985-02-24,2022-11-03,INACTIVE
103440,Customer_03440,RETAIL,Kolkata,West Bengal,1994-06-22,2023-04-27,ACTIVE
103441,Customer_03441,PREMIUM,Ahmedabad,Gujarat,1992-01-20,2023-01-12,ACTIVE
103442,Customer_03442,RETAIL,Mumbai,Maharashtra,1988-03-25,2025-11-24,ACTIVE
103443,Customer_03443,RETAIL,Bangalore,Karnataka,1984-07-13,2021-10-20,ACTIVE
103444,Customer_03444,RETAIL,Pune,Maharashtra,2006-02-13,2022-09-13,ACTIVE
103445,Customer_03445,PREMIUM,Ahmedabad,Gujarat,2010-04-20,2024-11-06,ACTIVE
103446,Customer_03446,RETAIL,Hyderabad,Telangana,1995-05-05,2021-11-14,ACTIVE
103447,Customer_03447,RETAIL,Delhi,Delhi,1990-09-15,2024-04-24,ACTIVE
103448,Customer_03448,PREMIUM,Chennai,Tamil Nadu,1985-08-21,2026-04-28,ACTIVE
103449,Customer_03449,RETAIL,Chennai,Tamil Nadu,2006-12-20,2022-06-19,ACTIVE
103450,Customer_03450,PREMIUM,Bangalore,Karnataka,2012-05-19,2021-08-03,ACTIVE
103451,Customer_03451,BUSINESS,Bangalore,Karnataka,2001-09-02,2021-04-01,ACTIVE
103452,Customer_03452,RETAIL,Mumbai,Maharashtra,1996-11-23,2020-01-27,ACTIVE
103453,Customer_03453,RETAIL,Bangalore,Karnataka,2005-10-16,2021-11-12,ACTIVE
103454,Customer_03454,BUSINESS,Delhi,Delhi,2016-09-29,2025-08-01,ACTIVE
103455,Customer_03455,RETAIL,Kolkata,West Bengal,2019-10-23,2021-09-03,ACTIVE
103456,Customer_03456,RETAIL,Kolkata,West Bengal,1987-02-09,2026-04-09,ACTIVE
103457,Customer_03457,BUSINESS,Kolkata,West Bengal,1998-09-28,2026-04-06,ACTIVE
103458,Customer_03458,PREMIUM,Mumbai,Maharashtra,2015-02-26,2024-06-25,ACTIVE
103459,Customer_03459,PREMIUM,Kolkata,West Bengal,2005-02-25,2026-06-12,ACTIVE
103460,Customer_03460,RETAIL,Bangalore,Karnataka,2012-09-02,2022-09-05,ACTIVE
103461,Customer_03461,BUSINESS,Bangalore,Karnataka,2020-01-23,2026-04-14,ACTIVE
103462,Customer_03462,PREMIUM,Ahmedabad,Gujarat,1983-06-07,2023-07-29,ACTIVE
103463,Customer_03463,PREMIUM,Kolkata,West Bengal,2004-04-24,2020-07-12,ACTIVE
103464,Customer_03464,PREMIUM,Mumbai,Maharashtra,2000-12-31,2025-06-19,ACTIVE
103465,Customer_03465,PREMIUM,Delhi,Delhi,1990-11-09,2026-03-31,ACTIVE
103466,Customer_03466,RETAIL,Hyderabad,Telangana,2006-01-04,2025-10-25,ACTIVE
103467,Customer_03467,RETAIL,Chennai,Tamil Nadu,1983-06-06,2022-09-27,ACTIVE
103468,Customer_03468,RETAIL,Delhi,Delhi,1999-07-07,2020-09-03,ACTIVE
103469,Customer_03469,RETAIL,Chennai,Tamil Nadu,1996-03-12,2023-11-06,ACTIVE
103470,Customer_03470,RETAIL,Kolkata,West Bengal,1995-03-11,2025-09-14,ACTIVE
103471,Customer_03471,RETAIL,Pune,Maharashtra,2004-05-21,2025-07-10,ACTIVE
103472,Customer_03472,PREMIUM,Hyderabad,Telangana,2017-12-04,2024-01-21,ACTIVE
103473,Customer_03473,RETAIL,Hyderabad,Telangana,2018-01-27,2025-03-02,INACTIVE
103474,Customer_03474,RETAIL,Ahmedabad,Gujarat,2007-12-12,2020-03-18,ACTIVE
103475,Customer_03475,RETAIL,Delhi,Delhi,1992-10-04,2024-02-05,ACTIVE
103476,Customer_03476,RETAIL,Pune,Maharashtra,2018-10-31,2020-09-17,ACTIVE
103477,Customer_03477,PREMIUM,Chennai,Tamil Nadu,2020-03-01,2024-12-03,INACTIVE
103478,Customer_03478,RETAIL,Chennai,Tamil Nadu,2013-12-01,2020-04-19,ACTIVE
103479,Customer_03479,RETAIL,Bangalore,Karnataka,2015-01-09,2023-11-28,ACTIVE
103480,Customer_03480,PREMIUM,Kolkata,West Bengal,2012-09-20,2026-03-26,ACTIVE
103481,Customer_03481,RETAIL,Kolkata,West Bengal,2010-05-19,2020-09-25,ACTIVE
103482,Customer_03482,RETAIL,Pune,Maharashtra,2008-12-18,2022-10-20,ACTIVE
103483,Customer_03483,PREMIUM,Kolkata,West Bengal,2005-05-19,2020-04-08,ACTIVE
103484,Customer_03484,RETAIL,Pune,Maharashtra,2005-09-12,2024-09-13,ACTIVE
103485,Customer_03485,PREMIUM,Bangalore,Karnataka,1995-03-04,2026-01-29,ACTIVE
103486,Customer_03486,PREMIUM,Mumbai,Maharashtra,2015-08-02,2020-01-05,ACTIVE
103487,Customer_03487,BUSINESS,Delhi,Delhi,2005-03-24,2023-08-03,ACTIVE
103488,Customer_03488,RETAIL,Ahmedabad,Gujarat,2004-05-10,2025-03-18,ACTIVE
103489,Customer_03489,PREMIUM,Bangalore,Karnataka,2009-08-18,2020-03-01,ACTIVE
103490,Customer_03490,PREMIUM,Hyderabad,Telangana,1982-04-04,2023-03-02,ACTIVE
103491,Customer_03491,RETAIL,Mumbai,Maharashtra,2016-11-25,2020-11-05,ACTIVE
103492,Customer_03492,BUSINESS,Hyderabad,Telangana,2003-02-02,2026-01-25,ACTIVE
103493,Customer_03493,RETAIL,Delhi,Delhi,2017-12-12,2023-05-07,ACTIVE
103494,Customer_03494,PREMIUM,Hyderabad,Telangana,1983-05-22,2023-06-04,ACTIVE
103495,Customer_03495,RETAIL,Ahmedabad,Gujarat,1988-10-04,2026-07-21,ACTIVE
103496,Customer_03496,RETAIL,Chennai,Tamil Nadu,2018-02-24,2025-03-08,ACTIVE
103497,Customer_03497,RETAIL,Mumbai,Maharashtra,2007-08-14,2022-01-23,ACTIVE
103498,Customer_03498,BUSINESS,Bangalore,Karnataka,2005-09-21,2024-02-19,ACTIVE
103499,Customer_03499,RETAIL,Mumbai,Maharashtra,1995-10-08,2021-12-13,ACTIVE
103500,Customer_03500,RETAIL,Bangalore,Karnataka,2001-12-25,2023-06-03,ACTIVE
103501,Customer_03501,RETAIL,Mumbai,Maharashtra,2001-08-07,2025-05-03,ACTIVE
103502,Customer_03502,PREMIUM,Hyderabad,Telangana,1987-04-16,2026-03-25,ACTIVE
103503,Customer_03503,RETAIL,Delhi,Delhi,2002-06-07,2026-04-02,ACTIVE
103504,Customer_03504,RETAIL,Pune,Maharashtra,2000-05-06,2023-04-04,ACTIVE
103505,Customer_03505,PREMIUM,Mumbai,Maharashtra,1992-01-09,2025-11-18,ACTIVE
103506,Customer_03506,RETAIL,Ahmedabad,Gujarat,1993-03-25,2025-11-11,ACTIVE
103507,Customer_03507,RETAIL,Kolkata,West Bengal,2010-09-13,2023-08-04,ACTIVE
103508,Customer_03508,RETAIL,Kolkata,West Bengal,2006-11-25,2020-03-27,ACTIVE
103509,Customer_03509,BUSINESS,Mumbai,Maharashtra,1998-06-18,2020-10-12,INACTIVE
103510,Customer_03510,PREMIUM,Delhi,Delhi,2003-12-27,2024-04-26,ACTIVE
103511,Customer_03511,RETAIL,Ahmedabad,Gujarat,1989-01-26,2025-06-15,ACTIVE
103512,Customer_03512,RETAIL,Chennai,Tamil Nadu,1999-09-02,2025-12-27,ACTIVE
103513,Customer_03513,RETAIL,Pune,Maharashtra,2002-03-27,2021-08-06,ACTIVE
103514,Customer_03514,BUSINESS,Pune,Maharashtra,1989-07-18,2025-11-28,ACTIVE
103515,Customer_03515,RETAIL,Delhi,Delhi,1986-02-15,2025-06-06,ACTIVE
103516,Customer_03516,RETAIL,Ahmedabad,Gujarat,2000-10-03,2023-03-10,ACTIVE
103517,Customer_03517,BUSINESS,Pune,Maharashtra,2017-10-19,2022-06-16,INACTIVE
103518,Customer_03518,RETAIL,Ahmedabad,Gujarat,1998-02-15,2023-02-07,ACTIVE
103519,Customer_03519,RETAIL,Hyderabad,Telangana,2016-03-08,2024-06-09,INACTIVE
103520,Customer_03520,RETAIL,Ahmedabad,Gujarat,2014-02-14,2025-04-29,ACTIVE
103521,Customer_03521,RETAIL,Kolkata,West Bengal,2009-10-01,2021-02-15,INACTIVE
103522,Customer_03522,RETAIL,Delhi,Delhi,2015-11-23,2022-03-15,ACTIVE
103523,Customer_03523,BUSINESS,Kolkata,West Bengal,1996-01-21,2020-10-15,ACTIVE
103524,Customer_03524,RETAIL,Pune,Maharashtra,2010-05-06,2026-02-27,ACTIVE
103525,Customer_03525,RETAIL,Delhi,Delhi,1985-02-09,2022-09-03,ACTIVE
103526,Customer_03526,PREMIUM,Pune,Maharashtra,1992-04-16,2021-08-24,ACTIVE
103527,Customer_03527,PREMIUM,Pune,Maharashtra,2002-06-08,2021-05-02,ACTIVE
103528,Customer_03528,PREMIUM,Mumbai,Maharashtra,1980-09-23,2020-06-27,ACTIVE
103529,Customer_03529,PREMIUM,Pune,Maharashtra,2010-08-04,2023-02-05,ACTIVE
103530,Customer_03530,RETAIL,Mumbai,Maharashtra,2017-03-02,2025-01-26,ACTIVE
103531,Customer_03531,RETAIL,Bangalore,Karnataka,1983-06-28,2022-02-14,ACTIVE
103532,Customer_03532,RETAIL,Mumbai,Maharashtra,2019-11-27,2022-08-29,ACTIVE
103533,Customer_03533,RETAIL,Mumbai,Maharashtra,1982-10-14,2024-03-07,ACTIVE
103534,Customer_03534,BUSINESS,Ahmedabad,Gujarat,1984-05-19,2022-05-03,ACTIVE
103535,Customer_03535,PREMIUM,Mumbai,Maharashtra,2010-06-23,2024-11-08,ACTIVE
103536,Customer_03536,RETAIL,Mumbai,Maharashtra,2007-04-28,2022-02-09,ACTIVE
103537,Customer_03537,RETAIL,Mumbai,Maharashtra,2017-08-09,2022-12-06,ACTIVE
103538,Customer_03538,BUSINESS,Pune,Maharashtra,1996-08-16,2026-06-11,INACTIVE
103539,Customer_03539,RETAIL,Chennai,Tamil Nadu,2002-09-04,2025-06-29,ACTIVE
103540,Customer_03540,RETAIL,Kolkata,West Bengal,1985-04-06,2023-10-04,ACTIVE
103541,Customer_03541,RETAIL,Hyderabad,Telangana,2007-07-30,2022-07-29,ACTIVE
103542,Customer_03542,RETAIL,Chennai,Tamil Nadu,2020-02-26,2026-07-08,ACTIVE
103543,Customer_03543,RETAIL,Mumbai,Maharashtra,2003-09-04,2023-01-15,INACTIVE
103544,Customer_03544,BUSINESS,Kolkata,West Bengal,2017-06-28,2022-04-04,INACTIVE
103545,Customer_03545,RETAIL,Mumbai,Maharashtra,1995-04-30,2023-12-01,ACTIVE
103546,Customer_03546,RETAIL,Hyderabad,Telangana,2019-07-09,2022-09-20,ACTIVE
103547,Customer_03547,PREMIUM,Bangalore,Karnataka,2001-03-16,2025-11-04,ACTIVE
103548,Customer_03548,RETAIL,Ahmedabad,Gujarat,1985-01-27,2021-05-23,ACTIVE
103549,Customer_03549,PREMIUM,Delhi,Delhi,1994-01-20,2020-04-30,ACTIVE
103550,Customer_03550,PREMIUM,Hyderabad,Telangana,1999-05-14,2022-10-29,INACTIVE
103551,Customer_03551,RETAIL,Bangalore,Karnataka,1981-12-01,2026-03-25,ACTIVE
103552,Customer_03552,RETAIL,Chennai,Tamil Nadu,2015-12-14,2020-05-28,ACTIVE
103553,Customer_03553,PREMIUM,Ahmedabad,Gujarat,1988-12-26,2025-04-23,ACTIVE
103554,Customer_03554,PREMIUM,Hyderabad,Telangana,2006-11-22,2020-01-02,ACTIVE
103555,Customer_03555,PREMIUM,Bangalore,Karnataka,2016-12-11,2023-08-31,ACTIVE
103556,Customer_03556,RETAIL,Bangalore,Karnataka,1997-01-05,2022-12-23,ACTIVE
103557,Customer_03557,PREMIUM,Hyderabad,Telangana,2004-03-09,2021-01-18,ACTIVE
103558,Customer_03558,PREMIUM,Delhi,Delhi,2000-05-20,2024-11-25,ACTIVE
103559,Customer_03559,RETAIL,Pune,Maharashtra,2010-07-19,2021-02-24,ACTIVE
103560,Customer_03560,PREMIUM,Bangalore,Karnataka,1980-10-01,2022-11-14,ACTIVE
103561,Customer_03561,RETAIL,Mumbai,Maharashtra,1993-12-07,2023-09-01,ACTIVE
103562,Customer_03562,RETAIL,Pune,Maharashtra,2004-04-11,2023-05-28,ACTIVE
103563,Customer_03563,PREMIUM,Bangalore,Karnataka,1982-12-01,2020-03-17,ACTIVE
103564,Customer_03564,RETAIL,Kolkata,West Bengal,2014-06-21,2022-12-05,ACTIVE
103565,Customer_03565,RETAIL,Kolkata,West Bengal,2005-02-13,2024-04-20,ACTIVE
103566,Customer_03566,RETAIL,Delhi,Delhi,1979-04-12,2023-06-18,ACTIVE
103567,Customer_03567,PREMIUM,Bangalore,Karnataka,1979-08-31,2024-10-18,ACTIVE
103568,Customer_03568,RETAIL,Pune,Maharashtra,1985-09-25,2025-02-04,ACTIVE
103569,Customer_03569,PREMIUM,Kolkata,West Bengal,2006-06-06,2021-03-06,ACTIVE
103570,Customer_03570,PREMIUM,Pune,Maharashtra,2000-06-08,2025-04-13,ACTIVE
103571,Customer_03571,RETAIL,Kolkata,West Bengal,1998-12-21,2025-11-17,ACTIVE
103572,Customer_03572,BUSINESS,Kolkata,West Bengal,2002-03-15,2025-07-04,ACTIVE
103573,Customer_03573,PREMIUM,Hyderabad,Telangana,1999-06-25,2025-08-05,ACTIVE
103574,Customer_03574,RETAIL,Delhi,Delhi,1993-04-07,2021-05-24,ACTIVE
103575,Customer_03575,BUSINESS,Ahmedabad,Gujarat,1979-06-19,2024-04-13,ACTIVE
103576,Customer_03576,RETAIL,Hyderabad,Telangana,1980-04-24,2023-01-03,ACTIVE
103577,Customer_03577,RETAIL,Hyderabad,Telangana,2007-06-18,2026-06-19,ACTIVE
103578,Customer_03578,RETAIL,Kolkata,West Bengal,2009-09-14,2025-06-17,ACTIVE
103579,Customer_03579,RETAIL,Ahmedabad,Gujarat,1989-01-05,2021-01-22,ACTIVE
103580,Customer_03580,RETAIL,Mumbai,Maharashtra,1989-02-20,2026-03-10,ACTIVE
103581,Customer_03581,RETAIL,Ahmedabad,Gujarat,1995-11-30,2024-07-31,ACTIVE
103582,Customer_03582,RETAIL,Kolkata,West Bengal,2005-08-20,2023-07-27,ACTIVE
103583,Customer_03583,RETAIL,Pune,Maharashtra,2003-07-16,2022-12-06,ACTIVE
103584,Customer_03584,RETAIL,Delhi,Delhi,2002-02-16,2023-03-29,ACTIVE
103585,Customer_03585,PREMIUM,Kolkata,West Bengal,1980-09-02,2025-01-24,ACTIVE
103586,Customer_03586,RETAIL,Pune,Maharashtra,1996-11-09,2025-01-09,ACTIVE
103587,Customer_03587,RETAIL,Bangalore,Karnataka,2010-01-27,2023-08-17,ACTIVE
103588,Customer_03588,RETAIL,Hyderabad,Telangana,2003-05-29,2026-07-08,ACTIVE
103589,Customer_03589,RETAIL,Hyderabad,Telangana,2012-04-20,2021-07-11,ACTIVE
103590,Customer_03590,RETAIL,Ahmedabad,Gujarat,2007-09-16,2022-10-19,ACTIVE
103591,Customer_03591,RETAIL,Mumbai,Maharashtra,2016-02-11,2023-12-07,ACTIVE
103592,Customer_03592,RETAIL,Delhi,Delhi,2002-08-31,2021-01-31,ACTIVE
103593,Customer_03593,PREMIUM,Ahmedabad,Gujarat,2002-07-18,2023-04-12,ACTIVE
103594,Customer_03594,RETAIL,Chennai,Tamil Nadu,2002-01-22,2025-06-25,ACTIVE
103595,Customer_03595,RETAIL,Pune,Maharashtra,1990-01-11,2024-06-09,ACTIVE
103596,Customer_03596,PREMIUM,Delhi,Delhi,1997-01-27,2024-09-01,ACTIVE
103597,Customer_03597,PREMIUM,Delhi,Delhi,1986-02-03,2021-01-23,ACTIVE
103598,Customer_03598,RETAIL,Chennai,Tamil Nadu,1996-10-28,2020-12-14,ACTIVE
103599,Customer_03599,RETAIL,Delhi,Delhi,1985-04-25,2022-11-26,ACTIVE
103600,Customer_03600,RETAIL,Chennai,Tamil Nadu,1999-04-30,2022-02-15,ACTIVE
103601,Customer_03601,RETAIL,Bangalore,Karnataka,2018-05-08,2020-01-25,ACTIVE
103602,Customer_03602,RETAIL,Chennai,Tamil Nadu,1997-09-24,2023-08-20,ACTIVE
103603,Customer_03603,RETAIL,Pune,Maharashtra,2009-07-01,2024-12-15,ACTIVE
103604,Customer_03604,BUSINESS,Chennai,Tamil Nadu,1997-03-12,2024-10-21,ACTIVE
103605,Customer_03605,PREMIUM,Ahmedabad,Gujarat,2016-05-14,2020-09-04,ACTIVE
103606,Customer_03606,RETAIL,Pune,Maharashtra,1987-10-21,2025-02-16,ACTIVE
103607,Customer_03607,RETAIL,Delhi,Delhi,2013-06-05,2022-07-02,ACTIVE
103608,Customer_03608,PREMIUM,Hyderabad,Telangana,2008-12-06,2021-01-08,ACTIVE
103609,Customer_03609,RETAIL,Chennai,Tamil Nadu,2015-08-31,2023-02-06,ACTIVE
103610,Customer_03610,RETAIL,Hyderabad,Telangana,1984-08-16,2021-06-04,ACTIVE
103611,Customer_03611,RETAIL,Chennai,Tamil Nadu,2015-11-29,2024-06-02,ACTIVE
103612,Customer_03612,PREMIUM,Hyderabad,Telangana,2016-06-25,2024-11-20,ACTIVE
103613,Customer_03613,RETAIL,Chennai,Tamil Nadu,1991-04-27,2024-10-07,ACTIVE
103614,Customer_03614,RETAIL,Mumbai,Maharashtra,2004-10-28,2020-10-05,ACTIVE
103615,Customer_03615,RETAIL,Kolkata,West Bengal,2003-04-04,2022-04-16,INACTIVE
103616,Customer_03616,RETAIL,Bangalore,Karnataka,1981-03-04,2023-04-10,ACTIVE
103617,Customer_03617,RETAIL,Mumbai,Maharashtra,2000-09-26,2026-06-21,ACTIVE
103618,Customer_03618,PREMIUM,Bangalore,Karnataka,2006-03-24,2023-08-03,ACTIVE
103619,Customer_03619,RETAIL,Bangalore,Karnataka,1987-08-03,2024-04-17,ACTIVE
103620,Customer_03620,PREMIUM,Mumbai,Maharashtra,1994-01-04,2022-03-25,ACTIVE
103621,Customer_03621,BUSINESS,Ahmedabad,Gujarat,2003-03-17,2021-12-09,ACTIVE
103622,Customer_03622,RETAIL,Pune,Maharashtra,2017-05-07,2025-03-26,ACTIVE
103623,Customer_03623,RETAIL,Delhi,Delhi,1981-08-26,2025-06-25,ACTIVE
103624,Customer_03624,PREMIUM,Bangalore,Karnataka,2017-08-10,2020-05-12,ACTIVE
103625,Customer_03625,RETAIL,Kolkata,West Bengal,2012-09-06,2023-07-17,ACTIVE
103626,Customer_03626,RETAIL,Hyderabad,Telangana,2013-11-26,2025-02-08,ACTIVE
103627,Customer_03627,RETAIL,Kolkata,West Bengal,1981-02-13,2021-01-13,ACTIVE
103628,Customer_03628,BUSINESS,Pune,Maharashtra,2002-06-26,2024-03-30,ACTIVE
103629,Customer_03629,RETAIL,Kolkata,West Bengal,1994-04-21,2023-02-10,ACTIVE
103630,Customer_03630,PREMIUM,Kolkata,West Bengal,2016-11-29,2023-05-02,ACTIVE
103631,Customer_03631,RETAIL,Bangalore,Karnataka,2009-08-04,2023-11-26,ACTIVE
103632,Customer_03632,RETAIL,Chennai,Tamil Nadu,2005-11-07,2025-09-24,ACTIVE
103633,Customer_03633,RETAIL,Mumbai,Maharashtra,1980-04-21,2020-07-27,ACTIVE
103634,Customer_03634,RETAIL,Kolkata,West Bengal,2015-02-07,2021-04-30,ACTIVE
103635,Customer_03635,RETAIL,Ahmedabad,Gujarat,1999-04-11,2022-04-08,ACTIVE
103636,Customer_03636,RETAIL,Bangalore,Karnataka,1985-09-26,2025-04-05,ACTIVE
103637,Customer_03637,RETAIL,Chennai,Tamil Nadu,2015-01-22,2023-11-22,ACTIVE
103638,Customer_03638,RETAIL,Bangalore,Karnataka,2016-04-18,2021-03-26,ACTIVE
103639,Customer_03639,RETAIL,Mumbai,Maharashtra,1999-07-24,2020-02-26,ACTIVE
103640,Customer_03640,RETAIL,Chennai,Tamil Nadu,2006-05-02,2026-07-05,ACTIVE
103641,Customer_03641,RETAIL,Hyderabad,Telangana,2004-03-26,2020-11-26,ACTIVE
103642,Customer_03642,BUSINESS,Ahmedabad,Gujarat,1991-08-15,2020-03-19,ACTIVE
103643,Customer_03643,RETAIL,Ahmedabad,Gujarat,2009-11-24,2022-09-02,ACTIVE
103644,Customer_03644,RETAIL,Bangalore,Karnataka,2020-02-22,2023-08-20,INACTIVE
103645,Customer_03645,RETAIL,Ahmedabad,Gujarat,2017-07-12,2021-09-12,ACTIVE
103646,Customer_03646,RETAIL,Chennai,Tamil Nadu,2007-05-17,2021-02-07,ACTIVE
103647,Customer_03647,PREMIUM,Hyderabad,Telangana,1993-12-17,2020-07-26,ACTIVE
103648,Customer_03648,RETAIL,Chennai,Tamil Nadu,2016-06-21,2022-09-06,ACTIVE
103649,Customer_03649,RETAIL,Ahmedabad,Gujarat,2017-04-02,2026-04-03,ACTIVE
103650,Customer_03650,RETAIL,Hyderabad,Telangana,1979-05-24,2020-12-21,ACTIVE
103651,Customer_03651,RETAIL,Mumbai,Maharashtra,1993-01-23,2023-10-06,ACTIVE
103652,Customer_03652,BUSINESS,Mumbai,Maharashtra,2001-11-06,2021-04-10,ACTIVE
103653,Customer_03653,BUSINESS,Bangalore,Karnataka,2002-11-23,2024-06-04,ACTIVE
103654,Customer_03654,RETAIL,Chennai,Tamil Nadu,2008-06-04,2020-05-26,ACTIVE
103655,Customer_03655,RETAIL,Hyderabad,Telangana,2000-04-04,2021-05-02,ACTIVE
103656,Customer_03656,RETAIL,Bangalore,Karnataka,1979-09-24,2020-01-20,ACTIVE
103657,Customer_03657,RETAIL,Chennai,Tamil Nadu,1985-12-21,2024-04-05,ACTIVE
103658,Customer_03658,RETAIL,Ahmedabad,Gujarat,2010-06-25,2024-09-22,ACTIVE
103659,Customer_03659,RETAIL,Delhi,Delhi,2007-08-22,2021-02-15,ACTIVE
103660,Customer_03660,RETAIL,Bangalore,Karnataka,2005-12-01,2022-12-24,ACTIVE
103661,Customer_03661,RETAIL,Chennai,Tamil Nadu,1997-04-09,2021-12-04,ACTIVE
103662,Customer_03662,RETAIL,Bangalore,Karnataka,1990-06-13,2020-04-19,ACTIVE
103663,Customer_03663,BUSINESS,Ahmedabad,Gujarat,1991-10-25,2020-03-30,ACTIVE
103664,Customer_03664,BUSINESS,Ahmedabad,Gujarat,2007-06-17,2026-03-03,ACTIVE
103665,Customer_03665,RETAIL,Chennai,Tamil Nadu,1999-11-16,2024-04-02,ACTIVE
103666,Customer_03666,PREMIUM,Bangalore,Karnataka,1984-07-16,2024-05-16,ACTIVE
103667,Customer_03667,RETAIL,Chennai,Tamil Nadu,1995-07-28,2021-12-09,ACTIVE
103668,Customer_03668,PREMIUM,Pune,Maharashtra,2013-01-02,2021-09-26,ACTIVE
103669,Customer_03669,RETAIL,Bangalore,Karnataka,2003-10-07,2025-03-22,ACTIVE
103670,Customer_03670,PREMIUM,Pune,Maharashtra,2014-09-27,2022-11-18,ACTIVE
103671,Customer_03671,RETAIL,Pune,Maharashtra,2000-01-20,2020-09-02,ACTIVE
103672,Customer_03672,RETAIL,Mumbai,Maharashtra,1999-02-07,2023-03-20,ACTIVE
103673,Customer_03673,BUSINESS,Chennai,Tamil Nadu,2018-02-25,2023-06-05,ACTIVE
103674,Customer_03674,RETAIL,Mumbai,Maharashtra,2000-01-02,2023-09-29,ACTIVE
103675,Customer_03675,RETAIL,Hyderabad,Telangana,1984-09-18,2023-07-12,ACTIVE
103676,Customer_03676,PREMIUM,Bangalore,Karnataka,1995-09-04,2025-08-19,ACTIVE
103677,Customer_03677,PREMIUM,Delhi,Delhi,2005-10-06,2021-08-09,INACTIVE
103678,Customer_03678,PREMIUM,Kolkata,West Bengal,1993-05-07,2023-11-16,ACTIVE
103679,Customer_03679,PREMIUM,Chennai,Tamil Nadu,1996-01-05,2025-10-31,ACTIVE
103680,Customer_03680,PREMIUM,Hyderabad,Telangana,2015-01-05,2026-06-06,ACTIVE
103681,Customer_03681,RETAIL,Hyderabad,Telangana,1997-01-13,2026-05-04,ACTIVE
